image_name,xmin,ymin,xmax,ymax,class_id
20170418075806_color-%5BROI-1%5D-68.jpg,998.8284518828451,676.6419040930979,1123.3472803347279,801.1394963884429,1
20170418075806_color-%5BROI-1%5D-68.jpg,423.0962343096234,677.9805878812199,546.276150627615,798.462128812199,1
20170418075806_color-%5BROI-1%5D-95.jpg,1049.7071129707113,675.303220304976,1179.581589958159,803.8168639646871,1
20170418075806_color-%5BROI-1%5D-95.jpg,1621.4225941422594,677.9805878812199,1749.958158995816,801.139496388443,1
20170418081106_color-%5BROI-1%5D-111.jpg,1612.0502092050208,677.9805878812199,1736.5690376569037,802.478180176565,1
20170418081106_color-%5BROI-1%5D-111.jpg,1029.623430962343,676.6419040930979,1151.4644351464435,801.1394963884429,1
20170418081106_color-%5BROI-1%5D-111.jpg,868.9539748953974,676.6419040930979,993.4728033472803,801.1394963884429,1
20170418081106_color-%5BROI-1%5D-112.jpg,1692.3849372384936,680.6579554574639,1815.5648535564853,799.800812600321,1
20170418081106_color-%5BROI-1%5D-112.jpg,1064.4351464435147,681.9966392455859,1186.2761506276152,799.800812600321,1
20170418075806_color-%5BROI-1%5D-78.jpg,1660.2510460251046,676.6419040930979,1787.44769874477,803.816863964687,1
20170418075806_color-%5BROI-1%5D-78.jpg,1107.2803347280335,677.9805878812199,1237.1548117154812,802.478180176565,1
20170418075806_color-%5BROI-1%5D-78.jpg,728.36820083682,671.28716894061,859.5815899581589,799.800812600321,1
20170418075806_color-%5BROI-1%5D-78.jpg,581.0878661087866,671.28716894061,709.623430962343,801.139496388443,1
20170418075806_color-%5BROI-1%5D-78.jpg,441.84100418410037,672.625852728732,569.0376569037657,799.800812600321,1
20170418081106_color-%5BROI-1%5D-161.jpg,1672.3012552301254,679.3192716693419,1795.4811715481171,801.139496388443,1
20170418081106_color-%5BROI-1%5D-161.jpg,1038.9958158995814,676.6419040930979,1168.870292887029,806.494231540931,1
20170418081106_color-%5BROI-1%5D-161.jpg,893.0543933054392,676.6419040930979,1016.2343096234308,801.1394963884429,1
20170418081106_color-%5BROI-1%5D-125.jpg,1636.1506276150626,679.3192716693419,1762.0083682008367,802.478180176565,1
20170418081106_color-%5BROI-1%5D-125.jpg,1225.1046025104602,677.9805878812199,1350.9623430962342,803.816863964687,1
20170418081106_color-%5BROI-1%5D-125.jpg,1060.418410041841,676.6419040930979,1187.6150627615064,803.816863964687,1
20170418081106_color-%5BROI-1%5D-123.jpg,1632.133891213389,673.964536516854,1757.991631799163,802.478180176565,1
20170418081106_color-%5BROI-1%5D-123.jpg,1223.7656903765687,675.303220304976,1352.3012552301254,803.816863964687,1
20170418081106_color-%5BROI-1%5D-123.jpg,1063.0962343096235,675.303220304976,1187.6150627615064,801.139496388443,1
20170418081106_color-%5BROI-1%5D-113.jpg,1732.55230125523,706.0929474317817,1830.2928870292887,799.800812600321,1
20170418081106_color-%5BROI-1%5D-113.jpg,1273.3054393305438,707.4316312199037,1369.707112970711,802.478180176565,1
20170418081106_color-%5BROI-1%5D-115.jpg,1089.8744769874477,704.7542636436598,1187.6150627615064,802.478180176565,1
20170418081106_color-%5BROI-1%5D-115.jpg,571.715481171548,704.7542636436598,665.439330543933,797.1234450240771,1
20170418081106_color-%5BROI-1%5D-61.jpg,1411.2133891213389,703.4155798555378,1510.2928870292887,798.4621288121991,1
20170418081106_color-%5BROI-1%5D-61.jpg,883.6820083682007,699.3995284911717,988.1171548117154,802.478180176565,1
20170418081106_color-%5BROI-1%5D-36.jpg,1646.8619246861924,708.7703150080257,1745.9414225941423,801.139496388443,1
20170418081106_color-%5BROI-1%5D-36.jpg,1265.2719665271966,710.1089987961477,1361.6736401673638,805.1555477528091,1
20170418081106_color-%5BROI-1%5D-67.jpg,617.2384937238494,702.0768960674158,706.9456066945606,798.4621288121991,1
20170418081106_color-%5BROI-1%5D-67.jpg,263.765690376569,699.3995284911717,350.79497907949786,791.7687098715891,1
20170418081106_color-%5BROI-1%5D-37.jpg,1676.317991631799,706.0929474317817,1774.0585774058577,803.816863964687,1
20170418081106_color-%5BROI-1%5D-37.jpg,1309.4560669456066,708.7703150080257,1408.5355648535565,802.478180176565,1
20170418082404_color-%5BROI-1%5D-112.jpg,1719.1631799163179,674.8486312399356,1835.6485355648533,795.4283413848631,1
20170418082404_color-%5BROI-1%5D-112.jpg,1096.5690376569037,674.8486312399356,1221.0878661087866,796.768115942029,1
20170418082404_color-%5BROI-1%5D-112.jpg,935.8995815899581,670.829307568438,1059.0794979079496,796.768115942029,1
20170418082404_color-%5BROI-1%5D-19.jpg,1662.928870292887,672.1690821256038,1791.4644351464435,800.7874396135265,1
20170418082404_color-%5BROI-1%5D-19.jpg,1037.6569037656902,673.5088566827696,1167.531380753138,800.7874396135264,1
20170418082404_color-%5BROI-1%5D-19.jpg,893.0543933054392,670.829307568438,1016.2343096234308,798.1078904991948,1
20170418082404_color-%5BROI-1%5D-121.jpg,1630.7949790794978,674.8486312399356,1757.991631799163,799.4476650563607,1
20170418082404_color-%5BROI-1%5D-121.jpg,994.8117154811715,676.1884057971014,1117.991631799163,802.1272141706924,1
20170418082404_color-%5BROI-1%5D-121.jpg,840.8368200836819,672.1690821256038,965.3556485355648,800.7874396135265,1
20170418082404_color-%5BROI-1%5D-17.jpg,1401.8410041841003,676.1884057971014,1526.3598326359831,800.7874396135265,1
20170418082404_color-%5BROI-1%5D-17.jpg,630.6276150627615,673.5088566827696,753.8075313807531,798.1078904991948,1
20170418082404_color-%5BROI-1%5D-115.jpg,1676.317991631799,669.4895330112721,1800.836820083682,798.1078904991948,1
20170418082404_color-%5BROI-1%5D-115.jpg,1234.4769874476988,676.1884057971014,1365.6903765690377,802.1272141706924,1
20170418082404_color-%5BROI-1%5D-115.jpg,1084.5188284518829,672.1690821256038,1210.376569037657,803.4669887278583,1
20170418082404_color-%5BROI-1%5D-115.jpg,692.2175732217573,673.9066022544283,797.9916317991632,780.6908212560386,1
20170418082404_color-%5BROI-1%5D-115.jpg,328.03347280334725,673.5088566827696,429.79079497907946,775.3317230273751,1
20170418082404_color-%5BROI-1%5D-115.jpg,210.20920502092048,672.1690821256038,305.27196652719664,773.9919484702093,1
20170418082404_color-%5BROI-1%5D-120.jpg,1658.9121338912132,676.1884057971014,1783.430962343096,800.7874396135265,1
20170418082404_color-%5BROI-1%5D-120.jpg,1080.502092050209,673.5088566827696,1205.020920502092,799.4476650563606,1
20170418082404_color-%5BROI-1%5D-24.jpg,1677.6569037656902,673.5088566827696,1799.4979079497907,798.1078904991948,1
20170418082404_color-%5BROI-1%5D-24.jpg,1047.0292887029289,676.1884057971014,1166.192468619247,796.7681159420289,1
20170418082404_color-%5BROI-1%5D-24.jpg,898.4100418410042,672.1690821256038,1017.5732217573221,795.4283413848631,1
20170418082404_color-%5BROI-1%5D-23.jpg,1292.0502092050208,680.207729468599,1413.8912133891213,800.7874396135265,1
20170418082404_color-%5BROI-1%5D-23.jpg,1036.317991631799,674.8486312399356,1158.1589958158995,798.1078904991948,1
20170418082404_color-%5BROI-1%5D-23.jpg,594.4769874476988,674.8486312399356,714.979079497908,792.7487922705313,1
20170418082404_color-%5BROI-1%5D-23.jpg,451.2133891213389,670.829307568438,571.715481171548,795.4283413848632,1
20170418082404_color-%5BROI-1%5D-40.jpg,997.4895397489539,673.5088566827696,1117.991631799163,795.4283413848631,1
20170418082404_color-%5BROI-1%5D-40.jpg,429.79079497907946,673.5088566827696,554.3096234309623,794.0885668276972,1
20170418082404_color-%5BROI-1%5D-40.jpg,271.7991631799163,670.829307568438,390.9623430962343,790.0692431561997,1
20170418082404_color-%5BROI-1%5D-35.jpg,1673.6401673640166,670.829307568438,1799.4979079497907,796.768115942029,1
20170418082404_color-%5BROI-1%5D-35.jpg,1269.2887029288702,670.829307568438,1395.1464435146443,799.4476650563607,1
20170418082404_color-%5BROI-1%5D-35.jpg,1100.5857740585773,669.4895330112721,1230.460251046025,799.4476650563606,1
20170418082404_color-%5BROI-1%5D-35.jpg,291.8828451882845,677.5281803542673,389.62343096234304,776.671497584541,1
20170418082404_color-%5BROI-1%5D-41.jpg,1360.3347280334729,674.8486312399356,1487.5313807531381,803.4669887278583,1
20170418082404_color-%5BROI-1%5D-41.jpg,1100.5857740585773,668.1497584541063,1225.1046025104602,792.7487922705315,1
20170418082404_color-%5BROI-1%5D-41.jpg,559.6652719665271,674.8486312399356,681.5062761506275,795.4283413848631,1
20170418082404_color-%5BROI-1%5D-41.jpg,415.06276150627616,656.0917874396135,530.2092050209205,776.671497584541,1
20170418082404_color-%5BROI-1%5D-62.jpg,1637.4895397489538,673.5088566827696,1756.652719665272,795.4283413848631,1
20170418082404_color-%5BROI-1%5D-62.jpg,780.5857740585774,670.829307568438,905.1046025104603,792.7487922705315,1
20170418082404_color-%5BROI-1%5D-92.jpg,1338.9121338912132,674.8486312399356,1462.092050209205,798.1078904991948,1
20170418082404_color-%5BROI-1%5D-92.jpg,631.9665271966527,672.1690821256038,757.8242677824268,792.7487922705313,1
20170418083656_color-%5BROI-1%5D-110.jpg,1683.0125523012553,667.953377016129,1803.5146443514645,796.4695060483871,1
20170418083656_color-%5BROI-1%5D-110.jpg,1186.276150627615,673.3082157258065,1314.8117154811714,797.8082157258065,1
20170418083656_color-%5BROI-1%5D-110.jpg,791.2970711297071,667.953377016129,915.81589958159,793.7920866935484,1
20170418083656_color-%5BROI-1%5D-110.jpg,650.7112970711297,673.3082157258065,768.5355648535565,792.453377016129,1
20170418083656_color-%5BROI-1%5D-110.jpg,506.1087866108786,670.6307963709677,626.6108786610878,791.1146673387096,1
20170418083656_color-%5BROI-1%5D-106.jpg,1516.9874476987447,698.7436995967741,1612.0502092050208,793.7920866935483,1
20170418083656_color-%5BROI-1%5D-106.jpg,1100.5857740585773,697.4049899193548,1202.3430962343095,795.1307963709677,1
20170418082404_color-%5BROI-1%5D-90.jpg,1450.041841004184,673.5088566827696,1571.8828451882846,795.4283413848631,1
20170418082404_color-%5BROI-1%5D-90.jpg,855.5648535564853,676.1884057971014,974.7280334728033,794.0885668276972,1
20170418082404_color-%5BROI-1%5D-90.jpg,563.6820083682009,673.5088566827696,680.1673640167364,792.7487922705313,1
20170418082404_color-%5BROI-1%5D-90.jpg,419.07949790794976,669.4895330112721,538.2426778242677,791.4090177133655,1
20170418083656_color-%5BROI-1%5D-120.jpg,1689.7071129707113,671.9695060483871,1812.887029288703,795.1307963709677,1
20170418083656_color-%5BROI-1%5D-120.jpg,1014.8953974895397,671.969506048387,1142.092050209205,796.4695060483868,1
20170418083656_color-%5BROI-1%5D-120.jpg,868.9539748953974,669.2920866935483,994.8117154811715,793.7920866935483,1
20170418083656_color-%5BROI-1%5D-158.jpg,1735.2301255230125,671.9695060483871,1861.0878661087866,795.1307963709677,1
20170418083656_color-%5BROI-1%5D-158.jpg,1029.623430962343,666.6146673387096,1159.4979079497907,796.4695060483871,1
20170418083656_color-%5BROI-1%5D-158.jpg,866.276150627615,670.6307963709677,992.1338912133891,795.1307963709677,1
20170418083656_color-%5BROI-1%5D-35.jpg,1736.5690376569037,670.6307963709677,1858.4100418410042,793.7920866935483,1
20170418083656_color-%5BROI-1%5D-35.jpg,1113.9748953974895,673.3082157258065,1233.1380753138076,796.4695060483871,1
20170418083656_color-%5BROI-1%5D-35.jpg,960,657.2436995967741,1079.163179916318,781.7436995967741,1
20170418083656_color-%5BROI-1%5D-129.jpg,1733.8912133891213,667.953377016129,1862.4267782426778,796.4695060483871,1
20170418083656_color-%5BROI-1%5D-129.jpg,1113.9748953974895,667.953377016129,1247.8661087866108,800.4856350806451,1
20170418083656_color-%5BROI-1%5D-129.jpg,957.3221757322175,653.2275705645161,1081.8410041841003,784.4211189516129,1
20170418083656_color-%5BROI-1%5D-20.jpg,1687.0292887029289,674.6469254032257,1810.2092050209205,795.1307963709677,1
20170418083656_color-%5BROI-1%5D-20.jpg,1065.7740585774059,671.9695060483871,1191.63179916318,795.1307963709677,1
20170418083656_color-%5BROI-1%5D-20.jpg,918.4937238493724,670.6307963709677,1041.673640167364,795.1307963709677,1
20170418084956_color-%5BROI-1%5D-100.jpg,950.6276150627615,707.4316312199037,1044.3514644351465,802.478180176565,1
20170418084956_color-%5BROI-1%5D-100.jpg,437.8242677824268,703.4155798555378,527.531380753138,798.4621288121991,1
20170418083656_color-%5BROI-1%5D-69.jpg,1670.9623430962342,674.6469254032257,1788.7866108786611,793.7920866935483,1
20170418083656_color-%5BROI-1%5D-69.jpg,1063.0962343096235,673.3082157258065,1183.5983263598328,796.4695060483871,1
20170418083656_color-%5BROI-1%5D-69.jpg,914.4769874476987,669.2920866935483,1036.317991631799,792.4533770161289,1
20170418083656_color-%5BROI-1%5D-48.jpg,1709.7907949790795,665.2759576612902,1816.9037656903765,775.0501512096773,1
20170418083656_color-%5BROI-1%5D-48.jpg,1340.2510460251046,670.6307963709677,1451.3807531380753,779.0662802419354,1
20170418083656_color-%5BROI-1%5D-48.jpg,641.3389121338912,669.2920866935483,749.7907949790795,776.3888608870967,1
20170418083656_color-%5BROI-1%5D-48.jpg,519.4979079497907,670.6307963709677,622.5941422594142,773.711441532258,1
20170418083656_color-%5BROI-1%5D-48.jpg,400.3347280334728,667.953377016129,496.73640167364016,773.711441532258,1
20170418083656_color-%5BROI-1%5D-78.jpg,1648.2008368200836,661.2598286290322,1780.7531380753137,793.7920866935483,1
20170418083656_color-%5BROI-1%5D-78.jpg,1080.502092050209,657.2436995967741,1214.3933054393303,793.7920866935483,1
20170418083656_color-%5BROI-1%5D-78.jpg,917.1548117154812,655.9049899193548,1056.4016736401672,795.1307963709677,1
20170418083656_color-%5BROI-1%5D-70.jpg,1436.652719665272,675.9856350806451,1557.1548117154812,801.8243447580645,1
20170418083656_color-%5BROI-1%5D-70.jpg,803.347280334728,678.6630544354838,927.8661087866109,799.1469254032257,1
20170418083656_color-%5BROI-1%5D-70.jpg,652.0502092050209,673.3082157258065,775.2301255230125,793.7920866935484,1
20170418084956_color-%5BROI-1%5D-115.jpg,1724.5188284518827,672.625852728732,1847.6987447698743,798.462128812199,1
20170418084956_color-%5BROI-1%5D-115.jpg,1231.7991631799164,675.303220304976,1357.6569037656905,803.8168639646871,1
20170418084956_color-%5BROI-1%5D-115.jpg,1073.807531380753,663.255066211878,1196.9874476987447,790.430026083467,1
20170418084956_color-%5BROI-1%5D-115.jpg,425.77405857740587,659.2390148475121,544.9372384937238,781.0592395666132,1
20170418084956_color-%5BROI-1%5D-115.jpg,293.22175732217573,671.28716894061,413.72384937238496,793.1073936597111,1
20170418084956_color-%5BROI-1%5D-115.jpg,153.97489539748955,664.59375,274.4769874476988,790.430026083467,1
20170418084956_color-%5BROI-1%5D-150.jpg,1151.4644351464435,679.3192716693419,1275.9832635983264,803.816863964687,1
20170418084956_color-%5BROI-1%5D-150.jpg,524.8535564853556,672.625852728732,650.7112970711297,798.462128812199,1
20170418084956_color-%5BROI-1%5D-150.jpg,369.5397489539749,669.9484851524879,494.0585774058577,797.123445024077,1
20170418084956_color-%5BROI-1%5D-130.jpg,1724.5188284518827,677.9805878812199,1845.020920502092,798.462128812199,1
20170418084956_color-%5BROI-1%5D-130.jpg,1297.4058577405858,677.9805878812199,1427.2803347280335,805.155547752809,1
20170418084956_color-%5BROI-1%5D-130.jpg,1139.4142259414225,679.3192716693419,1262.5941422594142,802.478180176565,1
20170418084956_color-%5BROI-1%5D-140.jpg,1293.389121338912,673.964536516854,1424.6025104602509,803.8168639646871,1
20170418084956_color-%5BROI-1%5D-140.jpg,789.9581589958159,668.609801364366,926.5271966527197,799.800812600321,1
20170418084956_color-%5BROI-1%5D-140.jpg,475.31380753138075,671.28716894061,595.81589958159,798.462128812199,1
20170418084956_color-%5BROI-1%5D-140.jpg,223.59832635983264,671.28716894061,345.43933054393307,794.4460774478331,1
20170418084956_color-%5BROI-1%5D-140.jpg,125.85774058577405,665.932433788122,199.49790794979077,791.7687098715891,1
20170418084956_color-%5BROI-1%5D-114.jpg,1778.0753138075313,704.7542636436598,1863.765690376569,799.8008126003211,1
20170418084956_color-%5BROI-1%5D-114.jpg,1320.1673640167364,710.1089987961477,1413.8912133891213,803.8168639646871,1
20170418084956_color-%5BROI-1%5D-181.jpg,1660.2510460251046,675.303220304976,1787.44769874477,801.139496388443,1
20170418084956_color-%5BROI-1%5D-181.jpg,1237.1548117154812,673.964536516854,1367.0292887029289,802.478180176565,1
20170418084956_color-%5BROI-1%5D-181.jpg,494.0585774058577,665.932433788122,615.8995815899581,787.7526585072231,1
20170418084956_color-%5BROI-1%5D-181.jpg,345.439330543933,663.255066211878,476.6527196652719,794.446077447833,1
20170418084956_color-%5BROI-1%5D-181.jpg,203.51464435146443,668.609801364366,324.0167364016736,793.1073936597111,1
20170418084956_color-%5BROI-1%5D-154.jpg,1632.133891213389,675.303220304976,1762.0083682008367,799.800812600321,1
20170418084956_color-%5BROI-1%5D-154.jpg,1196.9874476987447,677.9805878812199,1328.2008368200836,803.816863964687,1
20170418084956_color-%5BROI-1%5D-154.jpg,1032.3012552301254,675.303220304976,1159.4979079497907,803.8168639646871,1
20170418084956_color-%5BROI-1%5D-152.jpg,1725.857740585774,672.625852728732,1839.6652719665271,786.4139747191011,1
20170418084956_color-%5BROI-1%5D-152.jpg,1338.9121338912132,669.9484851524879,1462.092050209205,790.430026083467,1
20170418084956_color-%5BROI-1%5D-152.jpg,1206.3598326359831,673.964536516854,1322.8451882845186,787.7526585072231,1
20170418084956_color-%5BROI-1%5D-152.jpg,372.21757322175733,672.625852728732,477.9916317991632,782.3979233547352,1
20170418084956_color-%5BROI-1%5D-152.jpg,249.03765690376568,668.609801364366,353.4728033472803,781.0592395666132,1
20170418084956_color-%5BROI-1%5D-152.jpg,124.51882845188284,669.9484851524879,227.61506276150627,781.0592395666131,1
20170418084956_color-%5BROI-1%5D-157.jpg,1301.4225941422594,704.7542636436598,1397.824267782427,803.8168639646871,1
20170418084956_color-%5BROI-1%5D-157.jpg,840.8368200836819,706.0929474317817,937.2384937238493,799.800812600321,1
20170418084956_color-%5BROI-1%5D-176.jpg,1533.0543933054394,672.625852728732,1658.9121338912134,801.139496388443,1
20170418084956_color-%5BROI-1%5D-176.jpg,1132.7196652719665,673.964536516854,1265.2719665271966,802.478180176565,1
20170418084956_color-%5BROI-1%5D-176.jpg,976.0669456066945,672.625852728732,1103.2635983263597,799.800812600321,1
20170418084956_color-%5BROI-1%5D-48.jpg,1756.652719665272,673.964536516854,1874.4769874476988,802.478180176565,1
20170418084956_color-%5BROI-1%5D-48.jpg,1183.5983263598325,681.9966392455859,1309.4560669456066,806.494231540931,1
20170418084956_color-%5BROI-1%5D-48.jpg,1033.6401673640166,680.6579554574639,1154.142259414226,801.139496388443,1
20170418084956_color-%5BROI-1%5D-76.jpg,1262.5941422594142,671.28716894061,1399.1631799163176,803.816863964687,1
20170418084956_color-%5BROI-1%5D-76.jpg,824.7698744769874,664.59375,964.0167364016736,803.816863964687,1
20170418084956_color-%5BROI-1%5D-76.jpg,665.439330543933,669.9484851524879,797.9916317991631,799.800812600321,1
20170418084956_color-%5BROI-1%5D-183.jpg,1195.6485355648535,719.4797853130016,1271.9665271966528,794.446077447833,1
20170418084956_color-%5BROI-1%5D-183.jpg,913.1380753138075,715.4637339486356,992.133891213389,791.7687098715891,1
20170418084956_color-%5BROI-1%5D-8.jpg,996.1506276150626,676.0353130016051,1115.3138075313807,801.139496388443,1
20170418084956_color-%5BROI-1%5D-8.jpg,377.57322175732213,677.9805878812199,495.3974895397489,795.7847612359551,1
20170418084956_color-%5BROI-1%5D-8.jpg,230.2928870292887,673.964536516854,345.439330543933,794.4460774478331,1
20170418084956_color-%5BROI-1%5D-22.jpg,1589.2887029288702,677.9805878812199,1713.807531380753,803.816863964687,1
20170418084956_color-%5BROI-1%5D-22.jpg,1163.5146443514643,675.303220304976,1290.7112970711296,806.494231540931,1
20170418084956_color-%5BROI-1%5D-22.jpg,1000.1673640167363,673.964536516854,1124.686192468619,801.139496388443,1
20170418090254_color-%5BROI-1%5D-117.jpg,1512.2831367106178,716.0553457869634,1602.8868841082583,807.9822138314785,1
20170418090254_color-%5BROI-1%5D-117.jpg,1032.616238723109,716.0553457869634,1121.8875780707842,805.3176669316374,1
20170418090254_color-%5BROI-1%5D-105.jpg,1580.235947258848,681.4162360890301,1704.1498959056212,803.985393481717,1
20170418090254_color-%5BROI-1%5D-105.jpg,954.0041637751561,681.4162360890301,1076.5857043719639,802.6531200317964,1
20170418090254_color-%5BROI-1%5D-105.jpg,803.4420541290771,682.7485095389507,927.3560027758501,805.3176669316374,1
20170418090254_color-%5BROI-1%5D-102.jpg,1694.8230395558642,681.4162360890301,1818.7369882026373,803.985393481717,1
20170418090254_color-%5BROI-1%5D-102.jpg,1245.8015267175574,684.0807829888712,1375.0451075641918,809.314487281399,1
20170418090254_color-%5BROI-1%5D-102.jpg,1076.5857043719639,681.4162360890301,1208.4941013185287,810.6467607313194,1
20170418090254_color-%5BROI-1%5D-102.jpg,595.58639833449,678.7516891891892,723.497571131159,802.6531200317964,1
20170418090254_color-%5BROI-1%5D-102.jpg,310.45107564191534,678.7516891891892,430.3678001387925,797.3240262321144,1
20170418090254_color-%5BROI-1%5D-102.jpg,38.639833448993755,676.0871422893481,154.55933379597502,794.6594793322733,1
20170418084956_color-%5BROI-1%5D-9.jpg,772.5523012552301,702.0768960674158,864.9372384937238,801.139496388443,1
20170418084956_color-%5BROI-1%5D-9.jpg,401.673640167364,704.7542636436598,492.7196652719665,795.7847612359551,1
20170418084956_color-%5BROI-1%5D-96.jpg,1721.8410041841003,703.4155798555378,1811.5481171548115,797.1234450240771,1
20170418084956_color-%5BROI-1%5D-96.jpg,1084.5188284518829,707.4316312199037,1175.5648535564853,797.123445024077,1
20170418090254_color-%5BROI-1%5D-152.jpg,1725.468424705066,676.0871422893481,1846.7175572519084,803.985393481717,1
20170418090254_color-%5BROI-1%5D-152.jpg,1292.435808466343,682.7485095389507,1419.0145732130466,805.3176669316374,1
20170418090254_color-%5BROI-1%5D-152.jpg,1133.879250520472,685.4130564387917,1259.1256072172102,807.9822138314785,1
20170418090254_color-%5BROI-1%5D-152.jpg,628.8965995836226,681.4162360890301,754.142956280361,805.3176669316374,1
20170418090254_color-%5BROI-1%5D-152.jpg,482.3317140874393,680.0839626391097,606.2456627342124,801.320846581876,1
20170418090254_color-%5BROI-1%5D-152.jpg,333.10201249132547,678.127186009539,457.01596113809853,801.320846581876,1
20170418090254_color-%5BROI-1%5D-131.jpg,1728.1332408049966,677.4194157392686,1846.7175572519084,802.6531200317964,1
20170418090254_color-%5BROI-1%5D-131.jpg,1329.7432338653714,678.7516891891892,1461.6516308119362,807.9822138314785,1
20170418090254_color-%5BROI-1%5D-131.jpg,1169.854267869535,678.7516891891892,1296.4330326162387,806.649940381558,1
20170418090254_color-%5BROI-1%5D-131.jpg,506.31505898681473,657.435313990461,643.5530881332409,793.3272058823529,1
20170418090254_color-%5BROI-1%5D-131.jpg,370.40943789035396,664.0966812400635,496.9882026370576,799.9885731319554,1
20170418090254_color-%5BROI-1%5D-131.jpg,227.84177654406662,656.1030405405405,353.088133240805,786.6658386327504,1
20170418090254_color-%5BROI-1%5D-132.jpg,936.6828591256073,678.7516891891892,1063.261623872311,802.6531200317964,1
20170418090254_color-%5BROI-1%5D-132.jpg,319.77793199167246,680.0839626391097,439.69465648854964,799.9885731319555,1
20170418090254_color-%5BROI-1%5D-122.jpg,1716.141568355309,682.7485095389507,1833.3934767522555,805.3176669316374,1
20170418090254_color-%5BROI-1%5D-122.jpg,1143.206106870229,686.7453298887121,1263.122831367106,806.6499403815579,1
20170418090254_color-%5BROI-1%5D-22.jpg,1734.7952810548231,681.4162360890301,1854.7120055517003,803.985393481717,1
20170418090254_color-%5BROI-1%5D-22.jpg,1113.8931297709923,682.7485095389507,1237.8070784177655,806.6499403815579,1
20170418090254_color-%5BROI-1%5D-27.jpg,1758.7786259541986,709.3939785373608,1854.7120055517003,802.6531200317964,1
20170418090254_color-%5BROI-1%5D-27.jpg,1196.5024288688412,717.3876192368839,1296.433032616239,810.6467607313195,1
20170418090254_color-%5BROI-1%5D-79.jpg,1589.5628036086052,682.7485095389507,1709.4795281054824,803.985393481717,1
20170418090254_color-%5BROI-1%5D-79.jpg,964.6634281748786,682.7485095389507,1085.912560721721,803.985393481717,1
20170418090254_color-%5BROI-1%5D-79.jpg,819.4309507286607,684.0807829888712,939.3476752255378,803.985393481717,1
20170418090254_color-%5BROI-1%5D-42.jpg,1737.4600971547536,680.0839626391097,1857.3768216516307,803.985393481717,1
20170418090254_color-%5BROI-1%5D-42.jpg,1231.145038167939,680.0839626391097,1361.7210270645387,806.649940381558,1
20170418090254_color-%5BROI-1%5D-42.jpg,876.7244968771687,677.4194157392686,1001.9708535739071,803.985393481717,1
20170418090254_color-%5BROI-1%5D-42.jpg,727.4947952810548,680.0839626391097,854.0735600277585,801.320846581876,1
20170418090254_color-%5BROI-1%5D-42.jpg,580.9299097848716,677.4194157392686,704.8438584316447,802.6531200317964,1
20170418090254_color-%5BROI-1%5D-74.jpg,1658.8480222068008,680.0839626391097,1777.4323386537126,805.3176669316375,1
20170418090254_color-%5BROI-1%5D-74.jpg,1072.588480222068,678.7516891891892,1201.8320610687024,806.649940381558,1
20170418090254_color-%5BROI-1%5D-28.jpg,1757.4462179042332,680.0839626391097,1880.027758501041,806.649940381558,1
20170418090254_color-%5BROI-1%5D-28.jpg,1165.8570437196393,684.0807829888712,1292.435808466343,814.643581081081,1
20170418091544_color-%5BROI-1%5D-128.jpg,1740.1249132546843,675.4184305111821,1856.0444136016656,801.9839257188498,1
20170418091544_color-%5BROI-1%5D-128.jpg,1477.6405274115198,668.757088658147,1600.2220680083276,795.3225838658147,1
20170418091544_color-%5BROI-1%5D-128.jpg,935.350451075642,670.0893570287541,1059.2643997224152,797.9871206070288,1
20170418091544_color-%5BROI-1%5D-128.jpg,792.7827897293547,675.4184305111821,914.0319222761972,797.9871206070288,1
20170418091544_color-%5BROI-1%5D-135.jpg,1704.1498959056212,672.753893769968,1829.3962526023595,799.3193889776358,1
20170418091544_color-%5BROI-1%5D-135.jpg,1285.7737682165164,674.0861621405751,1412.35253296322,801.9839257188498,1
20170418091544_color-%5BROI-1%5D-135.jpg,1127.2172102706454,664.7602835463259,1259.1256072172102,787.3289736421725,1
20170418091544_color-%5BROI-1%5D-135.jpg,638.2234559333797,660.7634784345048,763.4698126301181,791.3257787539936,1
20170418091544_color-%5BROI-1%5D-135.jpg,353.088133240805,656.7666733226838,475.6696738376128,781.9999001597445,1
20170418091544_color-%5BROI-1%5D-135.jpg,82.60929909784872,668.757088658147,199.86120749479528,787.3289736421726,1
20170418091544_color-%5BROI-1%5D-124.jpg,1616.2109646079111,678.0829672523962,1737.4600971547536,799.3193889776359,1
20170418091544_color-%5BROI-1%5D-124.jpg,1188.5079805690493,682.0797723642173,1313.7543372657876,800.6516573482429,1
20170418091544_color-%5BROI-1%5D-124.jpg,1039.2782789729356,679.4152356230032,1163.1922276197088,803.316194089457,1
20170418091544_color-%5BROI-1%5D-140.jpg,1470.9784871616932,674.0861621405751,1600.2220680083276,797.9871206070288,1
20170418091544_color-%5BROI-1%5D-140.jpg,1056.5995836224845,670.0893570287541,1187.1755725190842,799.3193889776359,1
20170418091544_color-%5BROI-1%5D-140.jpg,892.7133934767523,670.0893570287541,1017.9597501734908,799.3193889776359,1
20170418091544_color-%5BROI-1%5D-134.jpg,1705.4823039555865,670.0893570287541,1833.3934767522555,796.6548522364218,1
20170418091544_color-%5BROI-1%5D-134.jpg,1307.092297015961,672.753893769968,1440.3331020124913,803.3161940894569,1
20170418091544_color-%5BROI-1%5D-134.jpg,1147.203331020125,672.753893769968,1277.7793199167245,800.6516573482428,1
